manual_class,img,x1,y1,x2,y2,actual_id
221,308862,10,35,481,487,196.0
221,133264,21,14,552,410,196.0
221,307634,28,1,528,420,196.0
221,132975,6,12,490,483,196.0
221,307871,6,20,496,479,196.0
221,132956,23,22,482,483,196.0
221,181495,3,29,485,481,196.0
221,266466,7,30,293,277,196.0
221,308491,4,12,481,485,196.0
221,132996,7,29,493,481,196.0
221,181612,7,25,485,493,196.0
221,309043,9,12,495,487,196.0
221,132994,5,7,569,423,196.0
221,308251,35,35,476,383,196.0
221,308777,4,31,490,489,196.0
221,308444,15,14,484,485,196.0
221,201548,10,10,489,497,196.0
221,307822,20,27,470,479,196.0
221,132979,31,22,465,468,196.0
221,133065,10,10,489,489,196.0
221,308587,17,35,482,487,196.0
221,133266,7,12,487,485,196.0
221,307681,8,50,423,548,196.0
221,309132,9,16,484,468,196.0
221,132963,9,12,484,485,196.0
221,308344,10,31,487,479,196.0
221,308407,26,52,464,437,196.0
221,307716,6,4,484,481,196.0
221,65186,9,24,420,555,196.0
221,307862,6,10,485,485,196.0
221,65195,1,16,426,558,196.0
221,181798,6,33,476,472,196.0
221,308896,28,27,489,466,196.0
221,132959,17,6,484,491,196.0
221,181893,14,31,489,462,196.0
221,309127,10,10,489,493,196.0
221,308592,20,20,481,481,196.0
221,133077,17,35,481,489,196.0
221,307987,35,29,471,472,196.0
221,133163,14,29,481,479,196.0
221,309346,20,10,479,483,196.0
221,307831,28,62,482,489,196.0
221,181946,20,20,376,336,196.0
221,181649,11,108,357,493,196.0
221,307984,10,27,482,491,196.0
221,309000,12,12,484,487,196.0
221,308708,3,8,487,485,196.0
221,308660,7,16,485,481,196.0
221,133034,6,6,490,489,196.0
221,308812,4,2,493,495,196.0
221,133043,9,20,467,485,196.0
221,308879,26,29,476,479,196.0
221,133123,18,27,468,472,196.0
221,181538,6,12,476,481,196.0
221,65193,7,16,467,487,196.0
221,181483,4,33,485,485,196.0
221,133006,6,4,485,493,196.0
221,181557,15,18,467,485,196.0
222,225561,23,18,555,405,224.0
222,268256,11,8,607,393,224.0
222,282450,34,43,473,483,224.0
222,273624,12,91,421,558,224.0
222,228936,3,3,610,401,224.0
222,290013,10,10,489,491,224.0
222,280848,12,77,415,491,224.0
222,298032,34,35,473,404,224.0
222,289637,9,19,563,365,224.0
222,292968,39,75,448,441,224.0
222,225647,44,11,430,316,224.0
222,226801,16,30,562,395,224.0
222,228210,34,59,367,531,224.0
222,268214,31,11,473,309,224.0
222,288905,31,31,464,460,224.0
222,280555,74,11,584,346,224.0
222,275668,39,20,464,458,224.0
222,262214,9,21,558,423,224.0
222,294561,9,12,485,475,224.0
222,226921,7,18,549,398,224.0
222,300679,46,50,445,441,224.0
222,226201,12,9,536,440,224.0
222,291572,40,96,395,493,224.0
222,262760,29,12,467,359,224.0
222,227999,5,5,564,408,224.0
222,226242,9,23,601,394,224.0
222,228143,26,37,573,387,224.0
222,286682,29,69,417,565,224.0
222,294764,7,29,482,483,224.0
222,273905,10,21,430,539,224.0
222,305064,7,75,485,433,224.0
222,262072,9,10,564,416,224.0
222,228500,18,33,364,485,224.0
222,281696,10,33,415,561,224.0
222,227558,15,14,485,348,224.0
222,302282,46,37,426,433,224.0
222,276887,59,77,570,394,224.0
222,305330,17,27,487,447,224.0
222,298624,18,10,481,472,224.0
222,285662,17,20,476,468,224.0
222,226102,9,11,573,380,224.0
222,268200,16,19,607,350,224.0
222,303801,15,31,496,456,224.0
222,302691,17,45,479,445,224.0
222,268114,52,17,526,440,224.0
222,228515,42,29,460,335,224.0
222,298990,9,14,476,491,224.0
222,300759,12,16,487,487,224.0
222,299074,45,36,546,409,224.0
222,279435,20,14,416,555,224.0
222,289828,9,79,493,414,224.0
222,302684,17,33,418,560,224.0
222,262038,23,28,558,407,224.0
222,262433,16,25,537,395,224.0
222,268280,32,10,566,411,224.0
222,276409,8,24,413,568,224.0
222,286966,34,60,481,422,224.0
222,299264,10,37,482,452,224.0
222,301716,32,37,471,460,224.0
222,304194,12,33,468,483,224.0
222,304262,53,54,460,493,224.0
222,282350,28,20,485,479,224.0
222,281669,24,34,543,386,224.0
222,298929,29,35,467,454,224.0
222,281961,9,9,567,404,224.0
222,262807,7,9,566,402,224.0
222,301173,20,12,490,479,224.0
222,282018,6,21,423,575,224.0
222,286570,36,14,519,369,224.0
222,276150,21,28,569,429,224.0
222,268197,8,18,320,288,224.0
222,228819,3,10,522,373,224.0
222,288466,21,18,558,410,224.0
222,296449,4,50,492,489,224.0
222,262815,61,54,540,427,224.0
222,289568,14,27,465,462,224.0
222,298085,9,12,492,475,224.0
222,262485,43,14,484,470,224.0
222,277726,10,19,558,396,224.0
222,268122,16,21,552,414,224.0
222,281689,64,9,447,344,224.0
222,287149,71,39,504,402,224.0
222,305749,29,12,471,466,224.0
222,301488,14,16,426,529,224.0
222,228015,11,15,584,400,224.0
222,281032,27,24,398,561,224.0
223,288305,32,29,481,481,222.0
223,270267,34,49,558,404,222.0
223,226067,13,44,587,373,222.0
223,229471,18,16,487,470,222.0
223,275103,20,25,479,479,222.0
223,228131,14,17,487,357,222.0
223,283988,3,18,495,489,222.0
223,287350,14,33,470,460,222.0
223,276679,48,52,423,521,222.0
223,289708,14,43,489,483,222.0
223,276613,21,108,411,519,222.0
223,273436,14,14,555,411,222.0
223,278328,32,20,481,470,222.0
223,229617,23,23,560,418,222.0
223,278163,28,25,468,472,222.0
223,280086,37,20,467,477,222.0
223,282902,12,14,484,462,222.0
223,282273,7,14,493,493,222.0
223,285297,20,22,479,472,222.0
223,279575,10,18,484,487,222.0
223,270289,18,16,555,418,222.0
223,224968,6,14,454,491,222.0
223,274088,39,33,456,439,222.0
223,279470,32,14,487,477,222.0
223,292440,18,31,419,533,222.0
223,282244,14,14,489,475,222.0
223,287455,18,18,481,489,222.0
223,279750,29,29,471,468,222.0
223,291849,12,10,481,470,222.0
223,279870,39,35,451,460,222.0
223,292278,25,20,487,483,222.0
223,284401,10,20,498,493,222.0
223,279098,21,29,467,479,222.0
223,270280,12,12,566,418,222.0
223,289873,10,14,482,475,222.0
223,230420,21,21,551,413,222.0
223,289660,18,14,481,462,222.0
223,273044,27,21,546,429,222.0
223,230383,11,8,594,402,222.0
223,284575,10,27,476,472,222.0
223,285008,39,14,548,425,222.0
223,286975,26,68,493,450,222.0
223,228325,25,7,557,425,222.0
223,286888,23,29,465,468,222.0
223,270315,21,10,557,413,222.0
223,228829,68,36,506,422,222.0
223,228382,7,28,558,429,222.0
223,281087,12,98,423,555,222.0
223,280173,3,8,481,481,222.0
223,287629,10,16,495,477,222.0
223,282713,17,38,411,550,222.0
223,286950,6,25,493,493,222.0
223,281329,16,16,562,422,222.0
223,278021,17,31,464,485,222.0
223,283766,10,12,493,479,222.0
223,289914,30,21,558,407,222.0
223,230477,34,20,571,393,222.0
223,270290,19,10,544,413,222.0
223,286778,17,20,470,489,222.0
223,289791,32,135,470,483,222.0
223,282298,18,27,487,479,222.0
223,281619,9,29,481,481,222.0
223,276056,10,16,482,489,222.0
223,280995,209,37,493,485,222.0
223,229636,30,12,407,317,222.0
223,277350,10,14,481,485,222.0
223,274884,9,48,422,560,222.0
223,272703,25,35,479,479,222.0
223,283160,25,14,464,468,222.0
223,280562,10,22,495,468,222.0
223,276229,12,16,479,485,222.0
223,229449,27,19,573,416,222.0
223,230692,10,29,476,365,222.0
223,288055,46,37,482,481,222.0
223,277145,26,27,471,462,222.0
223,280781,15,22,490,485,222.0
223,274769,79,79,437,420,222.0
223,281169,6,6,470,481,222.0
223,278078,25,43,478,464,222.0
223,277593,6,25,471,431,222.0
223,275575,12,16,479,462,222.0
223,228593,45,54,485,353,222.0
223,288788,21,22,478,460,222.0
223,286406,17,12,492,472,222.0
223,228506,46,27,493,402,222.0
223,275237,26,56,475,452,222.0
223,226391,55,22,595,391,222.0
223,279812,14,10,451,462,222.0
223,275345,17,12,479,472,222.0
223,278882,17,12,485,458,222.0
223,273818,18,88,565,415,222.0
224,179209,126,70,546,396,181.0
224,179737,45,13,552,377,181.0
224,60833,12,24,279,419,181.0
224,306063,17,31,478,408,181.0
224,179631,37,54,471,397,181.0
224,306146,25,47,487,485,181.0
224,179572,25,10,551,427,181.0
224,306331,70,46,528,427,181.0
224,306207,29,33,487,481,181.0
224,61039,24,13,411,299,181.0
224,306327,17,27,481,466,181.0
224,180248,58,70,457,305,181.0
224,306355,34,52,470,462,181.0
224,306163,10,93,424,514,181.0
224,180217,92,22,379,243,181.0
224,306397,10,22,496,468,181.0
224,59955,31,35,459,317,181.0
224,306143,43,31,460,462,181.0
224,60836,19,125,590,379,181.0
224,60405,5,54,367,347,181.0
224,178806,32,76,471,337,181.0
224,178495,15,25,584,394,181.0
224,306090,14,64,423,564,181.0
224,306188,23,302,330,567,181.0
224,178795,23,26,479,346,181.0
224,59726,51,37,421,333,181.0
224,179958,28,60,460,335,181.0
224,60501,110,70,398,296,181.0
224,179358,48,72,549,391,181.0
224,60421,66,76,461,392,181.0
224,306150,33,110,407,451,181.0
224,179476,59,61,448,366,181.0
224,179391,148,31,586,343,181.0
224,59714,170,44,485,282,181.0
224,180053,15,31,481,348,181.0
224,179387,104,81,526,377,181.0
224,306053,26,25,460,439,181.0
224,60869,114,10,543,377,181.0
224,306104,10,12,479,460,181.0
224,61050,22,16,380,278,181.0
224,178831,23,36,560,416,181.0
224,180005,53,8,587,391,181.0
224,180087,11,42,424,261,181.0
224,60714,37,59,460,360,181.0
224,60454,34,63,564,339,181.0
224,179732,21,22,573,406,181.0
224,60345,61,6,579,402,181.0
224,60130,50,42,462,350,181.0
224,306093,35,43,453,337,181.0
224,59885,25,34,537,348,181.0
224,180255,131,147,482,321,181.0
224,179498,84,13,600,359,181.0
224,178455,76,16,451,376,181.0
224,179197,42,26,489,314,181.0
224,179566,16,41,565,400,181.0
224,59813,86,53,376,397,181.0
224,306183,9,38,416,552,181.0
224,178601,31,24,555,389,181.0
224,59817,79,62,372,265,181.0
224,178504,17,13,494,424,181.0
224,60490,16,12,555,418,181.0
224,60595,28,32,513,393,181.0
224,61059,20,43,377,504,181.0
224,60029,10,34,549,413,181.0
224,61045,17,26,467,357,181.0
224,60579,13,281,405,555,181.0
224,60154,89,33,453,367,181.0
224,180262,95,41,510,398,181.0
224,59811,54,45,394,310,181.0
224,179988,36,54,549,346,181.0
224,306067,3,33,481,450,181.0
224,179074,93,24,425,255,181.0
224,179373,76,15,467,279,181.0
224,179552,16,16,555,411,181.0
224,179015,21,65,286,398,181.0
224,179327,9,10,460,487,181.0
224,180188,73,28,474,389,181.0
224,179122,19,32,540,375,181.0
224,60698,25,37,560,416,181.0
224,306043,18,95,468,462,181.0
224,179734,9,10,573,385,181.0
224,306140,10,10,481,435,181.0
224,179559,14,5,563,422,181.0
224,180066,36,32,553,407,181.0
224,60056,32,59,450,332,181.0
224,60189,18,26,297,420,181.0
224,60504,21,54,551,413,181.0
225,12882,1,95,183,275,87.0
225,11913,4,0,400,300,87.0
225,14042,493,83,786,370,87.0
225,11882,0,12,450,300,87.0
225,14003,148,52,351,241,87.0
225,11922,0,0,320,280,87.0
225,11948,0,14,395,292,87.0
225,14308,163,46,373,125,87.0
225,15922,185,36,293,123,87.0
225,14013,441,245,776,558,87.0
225,13722,404,148,636,379,87.0
225,11902,2,0,444,330,87.0
225,11863,443,206,718,455,87.0
225,13884,128,63,668,483,87.0
225,11869,12,13,216,176,87.0
225,16711,122,61,536,454,87.0
225,15539,0,38,237,283,87.0
225,11926,0,4,362,295,87.0
225,11890,30,24,431,303,87.0
225,13780,368,140,568,297,87.0
225,11791,50,0,384,184,87.0
225,13788,118,86,300,200,87.0
225,15551,100,42,528,442,87.0
225,11850,46,32,373,299,87.0
225,11933,2,0,346,234,87.0
225,15469,253,68,470,238,87.0
225,15969,182,241,392,384,87.0
225,14329,130,58,460,201,87.0
225,11184,114,101,251,226,87.0
225,11908,1,46,756,585,87.0
225,11936,0,2,640,480,87.0
225,15746,7,210,220,436,87.0
225,13776,398,170,502,322,87.0
225,11945,54,28,305,229,87.0
225,15604,229,328,360,464,87.0
225,16679,324,214,605,466,87.0
225,13893,121,66,196,124,87.0
225,15085,22,115,198,349,87.0
225,14850,0,80,274,372,87.0
225,12893,8,176,192,284,87.0
225,11943,0,0,367,275,87.0
225,11568,232,70,327,208,87.0
225,15113,4,162,236,412,87.0
225,14039,363,191,553,375,87.0
225,14908,370,158,608,328,87.0
225,13724,208,157,460,340,87.0
225,11897,0,0,431,372,87.0
225,11337,159,139,258,273,87.0
225,14027,533,218,791,458,87.0
225,11867,0,17,384,375,87.0
225,11886,10,8,305,230,87.0
225,16124,271,86,412,202,87.0
225,16008,323,110,458,215,87.0
225,11892,13,0,403,303,87.0
225,13182,0,5,115,112,87.0
225,16611,13,91,271,296,87.0
225,15149,10,120,194,294,87.0
225,15440,310,63,498,196,87.0
225,15176,466,177,558,320,87.0
225,15747,68,212,280,421,87.0
225,14592,1,168,286,410,87.0
225,11849,1,14,238,146,87.0
225,11946,61,1,278,140,87.0
225,10638,183,0,480,325,87.0
225,11935,20,27,634,428,87.0
225,11905,2,1,240,177,87.0
225,11186,327,0,480,228,87.0
225,16170,366,173,634,430,87.0
225,14388,140,12,392,126,87.0
225,10743,104,66,302,289,87.0
225,11946,0,117,276,369,87.0
225,14070,456,328,731,588,87.0
225,15610,23,113,256,307,87.0
225,13710,424,100,640,252,87.0
225,11941,0,0,800,600,87.0
225,14349,290,257,600,426,87.0
225,14378,416,88,635,206,87.0
225,12380,340,41,500,140,87.0
225,14987,226,194,352,364,87.0
225,14505,148,18,408,252,87.0
225,11918,5,15,396,293,87.0
225,11939,4,2,394,298,87.0
225,11914,43,16,480,322,87.0
225,15168,0,227,142,358,87.0
225,11906,1,13,446,287,87.0
225,14353,403,8,745,305,87.0
225,37,16,82,224,165,87.0
225,14263,126,35,201,88,87.0
225,11858,1,13,800,608,87.0
225,11910,13,18,494,370,87.0
225,6934,305,89,477,279,87.0
225,11916,0,9,354,265,87.0
225,15173,184,0,514,216,87.0
225,14033,291,153,538,321,87.0
225,14540,273,168,570,423,87.0
225,13963,192,0,318,125,87.0
225,16690,360,53,605,234,87.0
225,13749,0,136,136,293,87.0
225,13711,396,194,620,376,87.0
225,15973,113,19,298,140,87.0
225,11317,178,60,280,178,87.0
225,16556,200,16,377,156,87.0
225,11931,9,0,408,337,87.0
225,15110,2,18,311,429,87.0
225,11883,28,4,382,285,87.0
225,11900,0,22,440,330,87.0
225,16706,86,50,314,208,87.0
225,6904,129,0,365,140,87.0
225,14097,92,58,564,444,87.0
225,14012,156,168,391,376,87.0
225,13769,82,52,236,144,87.0
225,13319,12,71,260,206,87.0
225,14354,545,170,800,445,87.0
225,7280,100,88,239,194,87.0
225,11944,0,2,347,257,87.0
225,13739,454,4,620,154,87.0
225,16164,60,172,193,353,87.0
225,11573,210,163,367,279,87.0
225,11921,0,8,523,393,87.0
225,11695,559,371,775,594,87.0
225,13716,48,147,228,296,87.0
225,11932,10,12,400,300,87.0
225,14309,43,29,291,385,87.0
225,13962,150,68,209,164,87.0
225,11862,286,0,586,263,87.0
225,13755,400,0,606,144,87.0
225,14603,491,280,758,565,87.0
225,11938,0,74,336,448,87.0
225,16603,31,11,265,201,87.0
225,11930,43,37,567,423,87.0
225,14920,36,391,235,522,87.0
225,11919,10,0,430,296,87.0
225,15875,218,175,340,334,87.0
225,5115,212,92,398,222,87.0
225,14879,0,66,276,376,87.0
225,12883,96,1,239,106,87.0
225,15812,373,163,552,356,87.0
225,14685,248,0,503,170,87.0
225,14621,268,60,382,250,87.0
225,15946,336,6,546,166,87.0
225,11696,0,86,269,291,87.0
225,16641,87,73,303,228,87.0
225,11909,6,90,593,420,87.0
225,14705,0,32,180,270,87.0
225,15601,131,49,196,138,87.0
225,13786,218,18,309,87,87.0
225,16290,288,28,476,188,87.0
225,25,0,248,248,480,87.0
225,14706,12,62,176,248,87.0
225,11694,431,108,743,288,87.0
225,15366,261,73,563,296,87.0
225,15989,1,111,255,322,87.0
225,11899,132,0,566,342,87.0
225,11904,6,0,440,332,87.0
225,5156,0,28,210,295,87.0
225,13860,2,12,96,116,87.0
225,16697,390,102,640,353,87.0
225,11337,39,60,204,192,87.0
225,14087,56,223,283,425,87.0
225,16062,416,125,540,241,87.0
225,15530,178,101,313,263,87.0
225,16675,162,38,381,137,87.0
225,11857,37,3,273,142,87.0
225,14220,199,49,304,145,87.0
225,13756,190,0,374,93,87.0
225,11923,24,34,329,218,87.0
225,14015,263,258,511,505,87.0
225,11847,0,31,250,233,87.0
225,11925,0,51,320,435,87.0
225,97,473,286,750,560,87.0
225,12385,141,22,342,160,87.0
225,16689,194,65,468,266,87.0
225,15556,47,122,203,334,87.0
225,11485,0,9,480,348,87.0
225,14336,0,146,325,408,87.0
225,11912,14,20,357,266,87.0
225,12421,93,0,306,173,87.0
225,14495,0,264,117,449,87.0
225,13878,22,80,164,240,87.0
225,16279,396,237,562,418,87.0
225,14051,193,0,448,123,87.0
225,15428,360,201,476,309,87.0
225,15188,163,15,459,167,87.0
225,14351,336,263,723,595,87.0
225,15083,205,20,391,140,87.0
225,5180,353,19,450,126,87.0
225,15715,51,165,313,413,87.0
225,11874,144,33,334,152,87.0
225,15246,377,135,513,280,87.0
225,15832,23,13,266,242,87.0
225,11896,26,16,632,470,87.0
225,15302,0,0,138,154,87.0
225,11898,0,33,288,300,87.0
225,14547,133,60,386,235,87.0
225,14234,114,98,202,158,87.0
225,11575,280,72,393,213,87.0
225,16615,405,62,536,173,87.0
225,13792,176,112,328,218,87.0
225,11352,183,78,300,216,87.0
225,15311,365,110,522,200,87.0
225,28,260,69,388,131,87.0
225,14660,0,96,366,424,87.0
225,13734,228,4,356,108,87.0
225,16253,176,60,423,241,87.0
225,13829,5,49,103,188,87.0
225,13564,41,251,291,482,87.0
225,15065,202,12,442,164,87.0
225,14915,112,68,300,248,87.0
225,11131,180,0,334,85,87.0
225,14010,6,71,376,470,87.0
225,4988,408,74,640,272,87.0
225,14352,170,73,441,233,87.0
225,14546,401,135,675,378,87.0
225,13768,364,0,560,124,87.0
225,11895,8,3,471,312,87.0
225,11937,0,0,358,465,87.0
225,12875,172,126,500,332,87.0
225,15479,242,108,362,279,87.0
225,15471,18,216,236,432,87.0
225,11934,116,4,393,296,87.0
225,11888,15,8,359,291,87.0
225,5127,171,102,400,272,87.0
225,11689,401,83,713,276,87.0
225,11903,292,212,608,476,87.0
225,11950,1,14,337,247,87.0
225,14041,251,276,586,531,87.0
225,16712,21,130,296,379,87.0
225,11893,0,0,275,214,87.0
225,11942,15,3,390,296,87.0
225,13790,108,63,345,180,87.0
225,16614,133,22,348,187,87.0
225,14541,1,185,291,471,87.0
225,14990,129,64,298,236,87.0
225,14702,0,74,180,276,87.0
225,15937,83,25,277,180,87.0
225,15573,26,220,173,378,87.0
225,11947,0,0,390,426,87.0
225,14819,0,157,450,735,87.0
225,16283,282,2,527,205,87.0
225,13709,78,16,268,102,87.0
225,11459,189,123,480,360,87.0
225,15358,390,149,506,320,87.0
225,14881,252,66,424,202,87.0
225,15293,246,48,444,180,87.0
225,14922,77,120,272,313,87.0
225,15712,185,16,401,213,87.0
225,11911,13,2,592,418,87.0
225,15148,362,39,552,204,87.0
225,15986,0,0,480,640,87.0
225,16705,309,126,634,434,87.0
225,14824,0,88,450,613,87.0
225,11876,35,28,439,289,87.0
225,15389,366,118,585,319,87.0
225,14699,292,192,568,344,87.0
225,13673,102,156,300,364,87.0
225,13995,412,24,586,200,87.0
225,14052,576,148,785,331,87.0
225,14350,0,155,270,356,87.0
225,13753,520,34,640,114,87.0
225,16060,59,206,248,378,87.0
225,11915,51,0,474,307,87.0
225,14858,248,142,450,346,87.0
225,15923,266,247,411,357,87.0
225,12196,129,9,350,166,87.0
225,14917,0,28,252,304,87.0
225,16670,203,151,356,330,87.0
225,14716,17,3,285,176,87.0
225,15041,282,111,439,266,87.0
225,16097,231,12,406,158,87.0
225,11940,16,79,266,261,87.0
225,16557,91,17,322,195,87.0
225,14348,126,136,335,310,87.0
225,14890,81,340,385,525,87.0
225,11929,3,20,400,296,87.0
225,14071,285,293,506,525,87.0
225,11949,6,18,783,581,87.0
225,11873,0,1,300,199,87.0
225,15130,192,0,528,239,87.0
225,16028,91,0,530,341,87.0
225,14352,278,0,486,66,87.0
226,245964,14,12,553,402,200.0
226,244006,7,13,481,327,200.0
226,312411,53,43,475,445,200.0
226,244591,3,122,358,466,200.0
226,244784,30,16,555,422,200.0
226,312300,20,41,479,475,200.0
226,246306,30,25,594,339,200.0
226,133155,31,31,471,477,200.0
226,244231,24,26,574,400,200.0
226,244156,44,33,624,363,200.0
226,266423,14,30,562,405,200.0
226,245161,52,34,519,429,200.0
226,312084,45,16,532,412,200.0
226,312185,32,72,481,437,200.0
226,201798,18,9,537,413,200.0
226,245129,31,36,456,309,200.0
226,65870,34,21,443,353,200.0
226,201796,17,25,465,466,200.0
226,246075,59,28,494,411,200.0
226,244127,36,7,608,360,200.0
226,312371,28,31,467,485,200.0
226,312389,14,12,479,481,200.0
226,123693,9,45,478,456,200.0
226,246409,18,6,618,333,200.0
226,244854,13,19,422,540,200.0
226,65872,30,23,580,384,200.0
226,245616,30,14,564,422,200.0
226,65876,25,19,551,387,200.0
226,246421,34,14,484,339,200.0
226,244543,48,29,493,317,200.0
226,245540,68,68,518,363,200.0
226,243887,47,39,550,394,200.0
226,123675,34,47,464,472,200.0
226,244140,18,26,482,360,200.0
226,246213,29,24,465,378,200.0
226,244848,12,74,419,531,200.0
226,65888,17,30,294,383,200.0
226,65891,15,18,388,290,200.0
226,244792,39,47,475,475,200.0
226,246125,19,64,554,396,200.0
226,244584,26,9,479,366,200.0
226,266468,26,20,273,276,200.0
226,133243,35,83,468,475,200.0
226,65868,34,14,600,351,200.0
226,133193,21,37,473,470,200.0
226,245762,32,22,590,386,200.0
226,246056,48,12,457,328,200.0
226,246260,21,66,251,363,200.0
226,246187,32,16,559,417,200.0
226,65879,15,19,525,442,200.0
226,243881,21,47,468,460,200.0
226,266485,45,40,250,239,200.0
226,201846,17,85,426,495,200.0
226,244908,72,86,512,393,200.0
226,65880,34,25,549,414,200.0
226,201832,6,6,487,491,200.0
226,312127,29,22,453,456,200.0
226,201808,12,72,420,429,200.0
226,312345,43,37,471,462,200.0
226,201772,21,54,460,445,200.0
226,65871,37,36,540,423,200.0
226,243124,43,39,569,392,200.0
226,244163,21,27,558,413,200.0
226,243696,18,54,571,380,200.0
226,312294,64,33,451,487,200.0
226,65865,28,43,400,527,200.0
226,243398,9,8,575,401,200.0
226,312305,32,35,448,441,200.0
226,244191,25,16,537,389,200.0
226,133279,63,43,505,414,200.0
226,65862,17,72,414,423,200.0
226,243669,15,10,590,395,200.0
226,244036,25,7,562,418,200.0
226,312343,64,64,437,470,200.0
226,312141,10,6,487,489,200.0
226,201835,48,50,531,405,200.0
226,243139,17,77,484,472,200.0
226,201834,45,64,460,439,200.0
226,244840,39,9,567,407,200.0
226,312271,10,39,482,456,200.0
226,312289,31,33,485,472,200.0
226,244798,27,41,533,398,200.0
226,201810,25,35,484,483,200.0
226,243903,64,46,548,395,200.0
226,243458,20,9,476,351,200.0
226,65873,31,125,399,473,200.0
226,266427,24,43,242,245,200.0
226,133178,21,18,492,485,200.0
226,312278,20,39,476,458,200.0
226,244515,66,45,540,419,200.0
226,65866,13,45,400,555,200.0
226,245639,18,14,567,409,200.0
226,65864,25,16,553,420,200.0
227,49643,89,55,444,354,171.0
227,158764,160,49,576,334,171.0
227,49724,16,14,555,429,171.0
227,170710,88,16,530,402,171.0
227,113173,56,6,465,363,171.0
227,158502,34,61,411,522,171.0
227,170838,116,8,602,388,171.0
227,111484,9,42,485,323,171.0
227,112221,36,76,589,358,171.0
227,158510,106,57,504,389,171.0
227,170771,14,6,487,343,171.0
227,49682,68,12,531,412,171.0
227,172980,140,97,485,400,171.0
227,111944,143,84,451,370,171.0
227,158512,38,188,338,563,171.0
227,158789,142,76,360,294,171.0
227,158843,6,22,327,485,171.0
227,113130,69,8,525,368,171.0
227,158580,12,23,542,387,171.0
227,113273,5,159,312,428,171.0
227,158522,34,14,521,394,171.0
227,49666,8,19,378,321,171.0
227,158730,39,19,575,402,171.0
227,49663,22,19,504,442,171.0
227,158906,13,109,400,492,171.0
227,112403,84,40,440,314,171.0
227,49690,95,73,456,364,171.0
227,158834,75,101,498,334,171.0
227,112171,70,23,570,391,171.0
227,49651,50,34,544,380,171.0
227,170551,12,10,555,387,171.0
227,170765,114,65,490,371,171.0
227,112300,91,52,441,323,171.0
227,111479,133,71,446,301,171.0
227,49668,93,73,540,400,171.0
227,173160,12,10,498,489,171.0
227,158527,143,68,437,324,171.0
227,49853,29,20,532,401,171.0
227,172957,155,86,448,350,171.0
227,170673,20,54,492,365,171.0
227,112384,123,51,454,304,171.0
227,170579,9,10,573,413,171.0
227,111932,137,31,439,288,171.0
227,170620,6,25,400,563,171.0
227,113066,18,93,326,410,171.0
227,158855,9,4,492,364,171.0
227,49659,80,21,578,346,171.0
227,173136,158,28,486,281,171.0
227,113212,22,10,314,298,171.0
227,111693,81,21,440,348,171.0
227,50058,19,55,544,391,171.0
227,170499,237,36,468,238,171.0
227,173119,30,110,247,355,171.0
227,158878,14,33,478,466,171.0
227,158875,12,9,446,309,171.0
227,50110,32,58,368,358,171.0
227,170702,126,209,335,443,171.0
227,112020,57,27,500,374,171.0
227,112997,45,44,417,556,171.0
227,158509,52,41,522,411,171.0
227,49695,29,29,511,418,171.0
227,112396,18,19,399,526,171.0
227,113156,84,55,476,414,171.0
227,49868,14,22,478,312,171.0
227,158491,122,23,495,349,171.0
227,173206,101,50,470,270,171.0
227,158838,85,68,435,400,171.0
227,112809,95,64,548,409,171.0
227,158461,59,42,558,357,171.0
227,158486,4,47,365,456,171.0
227,112146,11,19,533,433,171.0
227,113553,113,72,450,363,171.0
227,50283,106,31,520,372,171.0
227,112539,16,91,360,452,171.0
227,112394,21,105,596,401,171.0
227,113574,101,18,520,414,171.0
227,170737,14,18,478,340,171.0
227,113263,45,39,540,411,171.0
227,49649,61,48,503,387,171.0
227,113535,46,7,457,348,171.0
227,113180,50,9,470,364,171.0
227,114012,84,60,418,418,171.0
227,170631,15,47,581,360,171.0
228,53052,10,12,487,493,156.0
228,53202,6,0,493,479,156.0
228,199299,1,39,487,367,156.0
228,199118,21,28,540,425,156.0
228,198845,50,25,560,405,156.0
228,198991,2,25,404,599,156.0
228,199211,82,79,522,343,156.0
228,53835,0,52,427,539,156.0
228,199173,14,25,553,405,156.0
228,199144,34,54,564,338,156.0
228,199470,0,8,496,497,156.0
228,198955,9,17,459,341,156.0
228,199392,15,31,487,450,156.0
228,51834,36,85,568,387,156.0
228,52779,43,57,530,353,156.0
228,198977,14,18,492,483,156.0
228,199366,57,37,481,351,156.0
228,199208,40,25,556,387,156.0
228,38191,54,16,552,382,156.0
228,199681,23,36,566,418,156.0
228,53450,18,31,454,487,156.0
228,53350,15,25,485,483,156.0
228,199500,16,45,558,416,156.0
228,199009,18,18,490,489,156.0
228,199166,79,46,485,377,156.0
228,53526,21,37,464,460,156.0
228,52938,30,28,552,395,156.0
228,198975,45,39,537,389,156.0
228,52960,9,25,493,489,156.0
228,53934,54,28,558,402,156.0
228,199125,57,27,544,413,156.0
228,198842,10,8,484,458,156.0
228,198891,9,16,490,470,156.0
228,54585,6,14,485,472,156.0
228,52863,7,54,489,481,156.0
228,198825,48,37,546,423,156.0
228,53932,1,3,569,427,156.0
228,199547,10,39,464,462,156.0
228,199350,6,18,485,477,156.0
228,53041,6,31,482,479,156.0
228,51690,27,21,555,422,156.0
228,199273,1,1,604,406,156.0
228,199186,28,13,585,401,156.0
228,199284,45,32,575,380,156.0
